id	filename	md5	size	state
167a401e-da6d-44d1-91dc-ada43a4b4bf4	8ff9ecd0-eb23-431a-b4cf-6eb0c19daa0f_atacseq_gdc_realn.bam	ce88537f509bc2e61d41fa3406602bfb	134134888296	validated
18679868-c1de-41cd-b37c-688e81d2f3ab	03d0944c-b853-4b09-bd82-5db368275033_atacseq_gdc_realn.bam	5335a9386ee006ef12db96ae70c33fc5	19194499457	validated
187a7f01-765e-4a3d-9d7e-1ddab4a6524b	a561a52b-8049-4160-88db-e56e76ffbad9_atacseq_gdc_realn.bam	8c5dd07846b2f5aacfd98f5e6af4a96c	19737430070	validated
187f914f-d23c-48bd-a52a-eba734033618	6591cf17-7d12-47eb-bacb-45617755615d_atacseq_gdc_realn.bam	3299b61f7f5873c21bc2ae0af38767ea	27043245512	validated
19117b20-ece3-4301-9983-3ceb2971deac	ee6b3572-0efc-4953-b62c-97129dc190ed_atacseq_gdc_realn.bam	1ecde56e9b5452006eeece38dfbba5d1	20011595277	validated
197786f4-679f-4685-8397-4fa27f9ff304	d4065bc2-25a3-4ad5-8a59-ea099cc7a1b3_atacseq_gdc_realn.bam	d078c849db647fcd9286892ca4a68b15	24705369818	validated
19c3b21d-d92b-4d5b-b76e-9b6271fe74eb	29bc876c-1d43-46a6-bf83-13d1a841f850_atacseq_gdc_realn.bam	a232fda25064e8a474e65b06299a6562	26578892814	validated
1a128f47-a6af-45ad-bb8c-310f9fa917d5	3e3c596d-f89c-40d2-84d8-db5f58d49860_atacseq_gdc_realn.bam	41a7d5652f952cef60089f9c751e4b2b	20345873143	validated
1aaca791-6452-4137-97bc-6c09b5532869	2113a080-03f6-43fd-a155-181d4c126f67_atacseq_gdc_realn.bam	f6b2d37c5df6b42aa8883fe2e9a0cb2e	25953462983	validated
1bebc6b5-06cb-4dda-a203-00a9c742f13e	e779238d-275f-4bae-bba9-3e905b1ccb53_atacseq_gdc_realn.bam	29bab5807a9483c6cdd7a5ec496d5669	18522407319	validated
1c50a943-8e42-484a-b59c-236b35aa9f67	f34ae783-21f4-44fb-bd7b-8424f1eb1946_atacseq_gdc_realn.bam	347759b8c17b5635f1c3d3b26147e658	19869626756	validated
1c6bba4d-8e7c-4453-a641-33190ed52239	10e059db-b65f-4cd5-9f52-fcfb502d7ce7_atacseq_gdc_realn.bam	e1a913226ab7eaab5ebfa1860abe89fa	35076019529	validated
1c80d2ad-0550-47b4-bc23-cbfd6cbd334c	903ca446-e81c-4bb1-b27e-7f1282f81f6f_atacseq_gdc_realn.bam	ad02e27e8963cc8425be85e06155dee7	19152902086	validated
1e7b433b-8a82-49f3-85f8-10ecb845a1e4	dab3c4b5-fccb-4df9-aafd-b285e1fb4a75_atacseq_gdc_realn.bam	bc1f57e889f4cb85d20c20e8fc035bb0	19733521551	validated
1e8162d9-ba53-41cc-b616-10610632916f	d4221927-7de2-4f7d-a677-a5caefb5f28a_atacseq_gdc_realn.bam	167e7f876f61a92c1e76c0027453d16c	18282120796	validated
1eb8a5d1-7dfe-4685-9b22-598714c73c09	fc9a595e-2077-49d8-a8a5-f026f8a7345e_atacseq_gdc_realn.bam	da1a5aaa34c5e40531cfa4f402ea362a	21296231959	validated
1f64dc9e-eb48-49cb-b94f-c9eb4756460b	1d357103-3737-4f5b-be13-9ba00da547e0_atacseq_gdc_realn.bam	c23b40f135b52bd64f634c2829617d3e	9141567514	validated
1f72cd05-d9e5-4fed-b8b1-a7511eb7ea1b	c5279a97-093e-480d-9f4e-7ccf495b8a72_atacseq_gdc_realn.bam	bae4f545ed4c4b971c3f9a7be5fe7be1	21880896781	validated
20acfa80-fe09-47a6-85e3-965d57a5302a	eedca752-bfb9-4a73-a800-613aa1f5fe27_atacseq_gdc_realn.bam	3c294c6e954c2648874fc1cc2f2e4e82	18654864632	validated
20b035b3-fc00-4a73-8d76-81429501553a	f010f28e-0053-4bf6-b1b7-2004f7847793_atacseq_gdc_realn.bam	5447d40f25b599b752e92e0e933a91d7	22202347004	validated
20e8b7ac-3b4c-4147-a33c-1c4f844e1c23	0521d084-2970-478a-864f-bfdd570a8c57_atacseq_gdc_realn.bam	6d8069d2dfa9f1837f5f67df0e8b80f3	21564670432	validated
210a5042-000f-4f49-b52f-dce1fb94c049	25a05c6e-6e41-4c0c-b5e8-07aa496d00ae_atacseq_gdc_realn.bam	75d7f97a354f65fb620e04465d2f7d93	19212084924	validated
2114c62c-e019-4b75-a464-33515ef27a65	e1a56c37-154e-4a69-9d4b-d489267a9a7d_atacseq_gdc_realn.bam	9f618f3a09e898f4bb9e03eecb95874a	22109114479	validated
21c3bafb-6819-4f9e-92c2-41c981f2bba4	5b757ee3-b9f7-4178-a0b0-8320387aa202_atacseq_gdc_realn.bam	0262fc074721e1a2cc73a5135d0f1102	17270715628	validated
21f62128-3081-47a2-bd34-be5fe44dd49c	945a9898-675f-47aa-a512-589ec4971313_atacseq_gdc_realn.bam	ea9f31fa9260f1ae28ec9303dbce5c22	21142518615	validated
2200f63d-2388-44cb-846f-6bc4659a58a2	1b9bdcf6-29d1-41b9-a0d3-65b86fe48d27_atacseq_gdc_realn.bam	6aeda412cef057acf0a759a8fbfaf9e9	22383812033	validated
227936d4-3af4-451a-96dd-841735b5bd55	25f29fe7-2a4b-4748-84f8-85fe44807937_atacseq_gdc_realn.bam	85724524f56e2dd417e570783c097871	18346296530	validated
23a15dac-36a0-4135-98ae-59f56d075db2	3fc01738-86a5-4d1b-8f05-26284740e1b6_atacseq_gdc_realn.bam	b51b2fdcbce96bc069cd7e37719a9edd	21167997850	validated
243010ed-44eb-4c09-8740-f5adc710482f	a7a70789-32eb-4d7e-8bdb-3a58a3203b87_atacseq_gdc_realn.bam	7a2cad0415b4be389e79472129d806f0	20946028267	validated
24610c6b-8ffb-4676-bbd3-d7d45d243d5f	30da6264-4d42-445e-ac4f-79031c3bf564_atacseq_gdc_realn.bam	bc229ddb9c81d796fcff8a2bc07d2a21	19074149468	validated
247b5cd4-8311-435b-bf54-8b3b1c3700f2	f64eb6dc-27fa-47d7-a064-953795b1c03d_atacseq_gdc_realn.bam	c24d418b51af7d846ad3bf403ad270bd	32974136128	validated
247cfce3-bd33-44c4-b416-3478c1e3b8c1	26e08f93-901a-4fa9-bb90-d7908c6f4ca4_atacseq_gdc_realn.bam	bf1b5b430e7d4df1808085b0b4176960	21897370573	validated
248cb9a1-3b47-42b6-ba38-9a1e1a905d9b	bfb51f42-7bd6-42ba-9367-e32710542d19_atacseq_gdc_realn.bam	15f9c4c44a6174a35f6d11bfd1ca54ec	20570694956	validated
25ce68dd-bc0f-4cc7-9ca7-3ccc0763be00	ade55d7b-a1cd-41f6-bb84-10d188e88e79_atacseq_gdc_realn.bam	a307de52d207fa7876bbf78a65c5df22	16912992738	validated
2610c641-e8cb-4439-8056-2dff8a702ade	c7d760c4-8d10-4500-b952-409c7c9b8298_atacseq_gdc_realn.bam	15151c340077a42cb115573d16858b05	21216691696	validated
26e7699b-d5a7-4fa0-8c56-3e49bf3bb1be	9d94c609-0c2a-47c2-9ce5-3a05dd0dc87d_atacseq_gdc_realn.bam	65dde304ce5d1e0836393c4be2a80c03	20276192985	validated
278d221e-1734-4d1d-83b5-b8803622f0cb	069a9a09-40f6-4344-9c28-7f5fa9174d39_atacseq_gdc_realn.bam	4a710f694e5d32547dd1e474b14abd10	18251371797	validated
28adae6f-755c-432a-b0f9-65f0adac76e7	017ee2ce-79cb-475f-a497-46a8c57b8dd4_atacseq_gdc_realn.bam	771ac7bbb1e0173e4cb6385eb7fef6df	19832012394	validated
2972619d-767f-487b-b88b-a59e52adb5b0	3adf1dc3-5787-4b85-8500-2832cd82935c_atacseq_gdc_realn.bam	8572557ffb73a4c70342ea7042dde3eb	19967795141	validated
29b78717-ecdf-4cc2-8203-4178d381ab0a	6d85fe69-06eb-430a-b035-f95c0a53712a_atacseq_gdc_realn.bam	8e9701798edc4c5412202112a6a620a6	24781803275	validated
2a66d06f-3509-4e3a-9ffd-affed46cee8d	2aeeb619-dcc0-4cff-b4c4-40a721519402_atacseq_gdc_realn.bam	491201d99a95a5739d54e6c62d298556	24715315717	validated
2b814783-4950-4e17-ada1-4b988e6ad6b6	430a0179-12b4-4e9a-bcd1-85861283cd98_atacseq_gdc_realn.bam	20f500efc309d4fd0f59d39e19080b8d	12099238843	validated
2bc353f7-6a63-4395-ad0a-55a2f4a43d5a	7ecba084-4547-4ef4-9613-752a8628a12d_atacseq_gdc_realn.bam	6707882ad06a3eb568206011bf27b49d	19635607882	validated
2be34ae9-799c-4e54-a9a2-035aa7fc19f7	71dc650d-16c7-46ac-a199-9fad29548e5c_atacseq_gdc_realn.bam	540a24faa075f7972e5b329acbe93315	17153373905	validated
2ccf372c-78db-4b04-9223-3d7178e8f9bc	dca3c8e9-941f-4a1c-b5ac-b32c8c12ad74_atacseq_gdc_realn.bam	4015e3179f89cb950144a157760896f5	26510730880	validated
2cfaa6a2-d15c-47f5-b4f0-6b1c052b04e4	046abc0e-b5f5-48b4-9d34-17a17aa7f880_atacseq_gdc_realn.bam	4a75ccb4b32ead23934f2b0e068d6911	16464720908	validated
2d22011c-26bd-424b-a4ab-a98a89191973	42aab8ad-cd0e-4597-aa7f-ef65636bdc40_atacseq_gdc_realn.bam	140bc413dbc258653e1dd73ee2304b03	24760576591	validated
2e013604-f607-43d3-9831-79bc95dbeb02	1018e53a-1b68-455c-9a9e-f3d134980914_atacseq_gdc_realn.bam	73652a662ce241565d8ae5fd86b60423	22578733142	validated
2e824f0b-3ce7-4416-8d9d-1d5b32d62136	f00263d8-f97f-494a-bc8e-1700fc81c2a3_atacseq_gdc_realn.bam	1bb63729046ecc90790a819b198d95e7	23089333906	validated
2e8bef3e-fe8e-4ebf-8955-db2a5cbe1b52	a0098640-40c0-46b8-98e1-68d97dac69d6_atacseq_gdc_realn.bam	9706cbfe754934a36af4f47537ef5952	21540772761	validated
2ecbfec6-de98-4a74-a31b-8c18b86ba27b	77db79df-0120-4d7d-be08-d12051d23fd2_atacseq_gdc_realn.bam	a6253a65c6063d699b5d42c6c33b804f	19647023643	validated
2fed8054-83fa-45cd-a93e-30060508618f	82ba5b94-1a17-41f3-82c3-0fa1fee71e29_atacseq_gdc_realn.bam	fbd80fa47e55cd5b9a4f575a156c9109	22373052608	validated
30d3170a-4189-4bf7-ab97-7727d6385f3a	dc9fb6aa-e907-4d46-89ba-37dd5587d557_atacseq_gdc_realn.bam	a29ed3ee1cd49f5c3b6a4d8c2f4b82f7	19796630219	validated
312d6afe-13d8-4d8c-ab56-254beb06c8d1	64b9167f-52b1-4490-ab1a-a8baf3dd4f2f_atacseq_gdc_realn.bam	97a678067f73f97411e11f030a81effd	22094936339	validated
31540570-8a9a-4dc6-abf6-f84f9e664a5f	479d9d1c-878e-4898-8bf1-a0a5423bc3dd_atacseq_gdc_realn.bam	7d80cdafb13995953829570934e42bf1	20520731716	validated
31fbe874-6b38-4e44-8d89-8ff2d39a29ab	b54e3cde-9530-4f82-8101-fa8b651ad84c_atacseq_gdc_realn.bam	11aa15669b750adaf329aefea35ebc16	23532220076	validated
32a64bb5-11c9-4c2f-b9f0-9b867723aea8	5c3824ed-bd99-4792-b69d-b29fd15d63f4_atacseq_gdc_realn.bam	04cb5bbdd36ffc9208018f77eed2150c	19166991672	validated
32ea1a87-8748-45eb-9a94-a5eb08881d3a	30f60911-4ea8-4e85-bb0d-50b7831dd786_atacseq_gdc_realn.bam	e72627a84e7e233f312edc5f6e436df8	19461312844	validated
34589068-f38a-411f-84e8-88cfa5bc9bb3	185bda1f-91cd-4db5-8a95-e44dc4257b11_atacseq_gdc_realn.bam	eff2b5c42fb5848e1c282a0eacc05fb5	19830466575	validated
354d0893-16ae-470e-b091-58813a6105a0	2800e806-b3e0-4641-b4ad-20e23c1ca2e7_atacseq_gdc_realn.bam	df15955b1aaa48e30c5be6894bc5d7c8	25089604925	validated
3642055f-dd95-4c4d-98b7-fecb445a9af6	e40a911f-8b1d-4cb4-940c-bc8bbee1b902_atacseq_gdc_realn.bam	e15d3dabab0f619b10737a43f65c3abe	17033442546	validated
36918f05-b7a0-4e4a-98ab-ceb7dcde2ee8	9e62c728-f5d9-40ae-b472-80b937240697_atacseq_gdc_realn.bam	5636ca0719b78c4d5cc9668c9266c697	19202364172	validated
373777a8-c405-400b-b64d-bd8b1666ea9e	eba960d7-0c57-41e2-a1cf-e49a226c802e_atacseq_gdc_realn.bam	d0e92058cc70847828377da2960b88ea	25632040352	validated
38a12479-9982-4bee-9b3b-139f8206ebc3	a5017f04-4c69-46c6-9b18-8be399a6b85f_atacseq_gdc_realn.bam	c3957becde81e42a18fd7d3146218f3c	19018801308	validated
3b9def5f-8587-4723-a047-467b13045084	771d55bb-089f-4313-9cb2-dc95469eeebe_atacseq_gdc_realn.bam	555178e12642b4086ca9feaab425b0bf	21277595811	validated
3c085f12-2478-4b5f-bbfe-3f3aa1ff4290	f71337a7-9cd3-4010-9f12-7abe6a050d29_atacseq_gdc_realn.bam	fa9002cfe3c04d2e6665b6a0ea56ff72	20773826532	validated
3c39bb2a-afcb-4c6e-ad12-51762031fe2a	a8aaa98c-33e1-4137-acdb-e09733a20d1c_atacseq_gdc_realn.bam	af7fd7a15c05ae64388e052cadffd24a	20019998807	validated
3d410f17-0d26-4192-a6ed-69dd6938f1ff	93ad9303-3bdf-4d78-beb3-0fcff7541a62_atacseq_gdc_realn.bam	d68ff898284037faa375451566f01c75	20382272653	validated
3d47c2f9-9291-4ae6-a597-591dd198586d	3a0b8581-4533-42da-af42-6e25d7117277_atacseq_gdc_realn.bam	6a1379689a1d7aa7a0ff467145a676db	23654546858	validated
3d6d3f64-a729-43da-aa65-4c74356a502b	34613a6a-baf2-4a57-94d2-c1422064777a_atacseq_gdc_realn.bam	6612366757ee0c5fc3f6ae0e3fd2d3d4	20701187678	validated
3ea53c7b-4c22-48d2-bb69-c726c670f721	6c2feb54-c815-4b53-94d7-18893c5ee8ea_atacseq_gdc_realn.bam	0be30c9985879c2c14c8a8c3161e44ea	29188145166	validated
3f8d9583-40ab-4fe1-8670-bfd66c3bd01a	827122b7-d85e-4b7e-bf91-0667e7c577c9_atacseq_gdc_realn.bam	6e505f60bf8ad1674075f513bc0a179a	22321545793	validated
3f9d6e6f-a898-4fad-a727-5c7630b6028c	d3906b5a-880d-4387-baa1-c6f781513a6e_atacseq_gdc_realn.bam	ffc05bd3ce3f79dee876b069638ece49	20554953188	validated
3fa2977b-8a47-41f1-aff4-a4b1b3a65ef5	7e71227a-8d14-4457-be68-a4529eda11de_atacseq_gdc_realn.bam	3318f1060bd5e03d6ac56b6c0d6508d4	25021420963	validated
42535f68-4c4e-4188-a476-200ab61496f7	57db8901-f02c-45b3-8e57-fa0389c7f2ed_atacseq_gdc_realn.bam	8e2dc9315a2104a524bcde76fb59f63a	19544702185	validated
43de28a7-3615-4fb0-bbd2-4ffb950a1b0f	6ef88f59-ab45-4719-adf8-6364d9275103_atacseq_gdc_realn.bam	4d434e7f03d90a1ec38788af7eb42587	11622120099	validated
445a9002-21d6-43cd-95bc-fb16d1cb3000	26d27bf5-bd7e-4f88-b114-db0ae94d44c6_atacseq_gdc_realn.bam	980101c9bf466bc15f06d827e10b9444	19860647885	validated
4514e1ee-20c0-4eea-99e8-80b916e04fe7	461392e1-0fdf-4f8c-ad99-66d582f0b3bc_atacseq_gdc_realn.bam	6ff9d8b054cd73362182a927fb36a5eb	21668818952	validated
451dd6a6-85d9-4668-918a-e37cfe1109ba	04f89543-6446-4039-8983-27ac9b8e84a0_atacseq_gdc_realn.bam	ed059461e08ce5d53e9b1a0994c5ae94	20908066381	validated
458da133-97c9-4688-a60c-6883d46c804e	d2416469-0357-4075-aa7e-4b1a3d5e61e5_atacseq_gdc_realn.bam	cf65a987e63430869f94a28eb54ffa13	18505845507	validated
45c7fb0d-d389-438a-bebf-bcf169eb74ed	5177f45e-9b8a-431a-b304-ba70e68cd196_atacseq_gdc_realn.bam	1adaa740a91e2cf19a318928fa94f16f	19425986506	validated
4844988e-a2ba-4efa-bedc-e608a18acdcb	cd2678af-4368-491d-9779-4ec617371d4a_atacseq_gdc_realn.bam	1e4bdced6d56eb87778ea7a99a11a33e	10211591519	validated
48617b90-f756-49fe-aec0-192077228410	d03ec588-013f-436c-be89-a16f9202c852_atacseq_gdc_realn.bam	b3166f98b5be26454c83b1b57f7c1224	20481629173	validated
48a36c62-c52d-44f8-9701-d32e8d312fa7	1ea5af82-6950-4d8d-b0f9-90bb8fd0448c_atacseq_gdc_realn.bam	0ea02618e4193a7ec24e07eb9f436341	34449951797	validated
49212284-9acb-4ee4-9c3e-f3f71e99f8f7	f29cc74e-5ea7-415a-a671-3a8d2369edf1_atacseq_gdc_realn.bam	a08780b008cf5d894c6ba57f7e1beba1	10446757449	validated
49a61dcd-49a0-4789-a62a-a0ff5330996f	c24fe553-9a45-4218-ac20-4dc92a915c55_atacseq_gdc_realn.bam	bc890dbfdc26094fd1ba100f6008fe60	23001374221	validated
4a1c2cb4-293d-4783-abbb-90ba24438ec4	63a1391d-dbd7-4b0b-8e9b-348ac1f18ba3_atacseq_gdc_realn.bam	3b7484c750526732823080bc330cd00e	24597391754	validated
4adabc9b-445f-4097-8767-f9c73877dbd0	168410db-0f76-4abd-8683-37245b4a3fd4_atacseq_gdc_realn.bam	2f8bad839695a793ab51e4c96d35bcb6	20984419888	validated
4b2421a4-1af0-4c2c-9131-04be9e0fc07d	0dafb261-0795-4b87-9a59-c6ee64c3ab20_atacseq_gdc_realn.bam	104ca5299636d86216eb9eaa0c30fd2d	22259317079	validated
4bf69994-b873-410d-8822-39f92b3edd25	35168c11-6b96-4d1a-99ce-223f0ee27b1f_atacseq_gdc_realn.bam	1bc36cdded6761e57968990fe58cc8cc	19473117817	validated
4c304c03-544e-4248-aafd-ef570aab6a1c	fc3fe6ee-8cec-4e29-90c2-0ceebbf66adc_atacseq_gdc_realn.bam	69234f1719f965de67e89856690d1d31	22186599794	validated
4cf1366d-3b7d-4faf-88c8-3cd225d8a86b	b89606dd-f360-49d9-9f27-bb2efa185bd2_atacseq_gdc_realn.bam	f1d71733df0ebcf42063ab7cd7cd3a2d	21106622903	validated
4d35dfa7-3f30-4ab1-898d-091bf223ad29	8bf15ccb-5824-4e3d-9c4b-73fec8e78e2e_atacseq_gdc_realn.bam	93d9a2a02d8f260892e59e1564049741	21932370112	validated
4d3a5ebf-6704-4681-b70a-5d5f5125dc18	41c8094c-6365-4b53-9d43-6b2f61ac7427_atacseq_gdc_realn.bam	54697b1f70422eb42a5ccc1e33be3400	19900999342	validated
4db88370-5c70-4eb2-83f8-9822611a0d56	1bdd5f44-fe98-41c7-8eb4-db22b8154315_atacseq_gdc_realn.bam	9c2e5d6e261082867ef37997daa7c997	19352975149	validated
4ec8bcc6-addb-4b8c-a5a1-22a226a97247	98e767d7-39b0-4c47-a7cc-9267f2ed0db5_atacseq_gdc_realn.bam	73211b3e0c6554db9b607cf01ece5ece	21901559865	validated
4fbaf647-4924-4ba1-842f-a023ae8d6c02	883f533b-77c4-489d-90cf-ad1418a84952_atacseq_gdc_realn.bam	f2f6e4a7adae1827903d249efb9c4c7b	18917173582	validated
4fc77540-a0b9-47fb-814a-8fd9dcddec6a	da11407c-996e-4d80-89a6-f1616c518647_atacseq_gdc_realn.bam	54b865c393ac25874a2147bd17cf1512	25425978294	validated
4fe5a05a-21db-49a4-8938-a96833637a4c	f60dfa10-642d-4beb-bd47-79251c7ccf11_atacseq_gdc_realn.bam	37841c3361b53b4929384a10c3c8b82a	24166203601	validated
5115ddef-14a3-4dca-ad3a-3a28fc492948	2297401d-07a2-440c-b4d2-b0860a7f32d2_atacseq_gdc_realn.bam	2e0070220834699913d4dc2007b824cd	21559472276	validated
51e3e4b1-5eda-4b4a-8770-b8c09ec6bda5	feccc9ed-3000-4549-be59-9604929f5b23_atacseq_gdc_realn.bam	0026ae8c02ad2fedf3c431d892975ef7	20572311583	validated
525089ea-5c02-4b83-a62b-6a1598710c7d	00a595c5-0565-4289-878a-80ff4ba89d97_atacseq_gdc_realn.bam	4d7e2230d47d5849fd280eb5c43c10ea	19212840220	validated
52521611-460b-4b5e-8c22-37e18158dea5	cc271327-0421-47cc-9af7-6a347760d60e_atacseq_gdc_realn.bam	a1d21f73e9333aeeb6785a203231438d	20503746152	validated
5286790c-184a-48e2-a564-19cfaa94400a	d664d1a2-e2e5-47f7-8847-7333c2ed2092_atacseq_gdc_realn.bam	c73556cf4cac161b70c4ff1512fa037a	10780469619	validated
